date,time,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
2012-03-31,05:00:00,2,0,0,1,16.4,20.455,82,15.0013,16.437555
2012-03-31,06:00:00,2,0,0,2,14.76,17.425,87,11.0014,76.1732
2012-03-31,07:00:00,2,0,0,2,14.76,17.425,87,11.0014,173.34113
2012-03-31,08:00:00,2,0,0,2,14.76,17.425,87,12.998,472.99725
2012-03-31,09:00:00,2,0,0,2,16.4,20.455,76,12.998,184.76869
2012-03-31,10:00:00,2,0,0,2,16.4,20.455,76,8.9981,101.1672
2012-03-31,11:00:00,2,0,0,1,18.86,22.725,72,8.9981,60.459114
2012-03-31,12:00:00,2,0,0,1,19.68,23.485,67,0.0,45.621693
2012-03-31,13:00:00,2,0,0,1,22.14,25.76,60,8.9981,58.724773
2012-03-31,14:00:00,2,0,0,2,20.5,24.24,63,16.9979,128.45473
2012-03-31,15:00:00,2,0,0,2,21.32,25.0,59,19.0012,127.484505
2012-03-31,16:00:00,2,0,0,2,20.5,24.24,63,19.9995,129.02121
2012-03-31,17:00:00,2,0,0,1,19.68,23.485,67,27.9993,137.98198
2012-03-31,18:00:00,2,0,0,2,18.04,21.97,72,31.0009,180.89133
2012-03-31,19:00:00,2,0,0,1,17.22,21.21,71,30.0026,76.404015
2012-03-31,20:00:00,2,0,0,2,16.4,20.455,71,22.0028,115.99307
2012-03-31,21:00:00,2,0,0,2,16.4,20.455,71,22.0028,95.50143
2012-03-31,22:00:00,2,0,0,2,15.58,19.695,71,16.9979,48.70598
2012-03-31,23:00:00,2,0,0,2,14.76,16.665,76,19.0012,26.726473
2012-04-01,00:00:00,2,0,0,2,14.76,16.665,76,16.9979,67.0
2012-04-01,01:00:00,2,0,0,2,14.76,17.425,76,11.0014,62.0
2012-04-01,02:00:00,2,0,0,2,14.76,17.425,76,11.0014,81.0
2012-04-01,03:00:00,2,0,0,2,13.94,16.665,81,8.9981,25.0
2012-04-01,04:00:00,2,0,0,2,13.94,17.425,81,6.0032,12.0
2012-04-01,05:00:00,2,0,0,2,13.94,17.425,81,6.0032,18.0
2012-04-01,06:00:00,2,0,0,2,14.76,17.425,76,8.9981,97.0
2012-04-01,07:00:00,2,0,0,2,14.76,17.425,71,8.9981,84.0
2012-04-01,08:00:00,2,0,0,2,14.76,18.18,76,6.0032,125.0
2012-04-01,09:00:00,2,0,0,2,14.76,17.425,81,8.9981,275.0
2012-04-01,10:00:00,2,0,0,2,16.4,20.455,71,7.0015,360.0
2012-04-01,11:00:00,2,0,0,2,16.4,20.455,71,12.998,451.0
2012-04-01,12:00:00,2,0,0,2,17.22,21.21,67,15.0013,445.0
2012-04-01,13:00:00,2,0,0,2,18.04,21.97,62,12.998,464.0
2012-04-01,14:00:00,2,0,0,2,19.68,23.485,55,15.0013,561.0
2012-04-01,15:00:00,2,0,0,1,20.5,24.24,55,16.9979,573.0
2012-04-01,16:00:00,2,0,0,1,21.32,25.0,52,16.9979,511.0
2012-04-01,17:00:00,2,0,0,1,21.32,25.0,55,19.0012,555.0
2012-04-01,18:00:00,2,0,0,1,21.32,25.0,52,19.9995,432.0
2012-04-01,19:00:00,2,0,0,1,21.32,25.0,55,15.0013,346.0
2012-04-01,20:00:00,2,0,0,2,20.5,24.24,59,15.0013,232.0
2012-04-01,21:00:00,2,0,0,2,20.5,24.24,59,11.0014,134.0
2012-04-01,22:00:00,2,0,0,3,20.5,24.24,63,7.0015,68.0
2012-04-01,23:00:00,2,0,0,3,18.86,22.725,72,0.0,63.0
2012-04-02,00:00:00,2,0,1,3,18.04,21.97,82,7.0015,17.0
2012-04-02,01:00:00,2,0,1,3,17.22,21.21,88,6.0032,5.0
2012-04-02,02:00:00,2,0,1,3,18.04,21.97,94,8.9981,5.0
2012-04-02,04:00:00,2,0,1,1,16.4,20.455,76,32.9975,4.0
2012-04-02,05:00:00,2,0,1,1,16.4,20.455,76,32.9975,24.0
2012-04-02,06:00:00,2,0,1,1,14.76,15.91,71,31.0009,110.0
2012-04-02,07:00:00,2,0,1,1,13.94,15.15,66,26.0027,306.0
2012-04-02,08:00:00,2,0,1,1,14.76,16.665,57,22.0028,589.0
2012-04-02,09:00:00,2,0,1,1,15.58,19.695,54,23.9994,317.0
2012-04-02,10:00:00,2,0,1,1,16.4,20.455,50,35.0008,204.0
2012-04-02,11:00:00,2,0,1,1,17.22,21.21,47,30.0026,209.0
2012-04-02,12:00:00,2,0,1,1,18.04,21.97,44,30.0026,281.0
2012-04-02,13:00:00,2,0,1,1,18.86,22.725,36,19.9995,281.0
2012-04-02,14:00:00,2,0,1,1,18.86,22.725,31,27.9993,268.0
2012-04-02,15:00:00,2,0,1,1,19.68,23.485,33,27.9993,324.0
2012-04-02,16:00:00,2,0,1,1,20.5,24.24,34,22.0028,395.0
2012-04-02,17:00:00,2,0,1,1,20.5,24.24,29,19.0012,729.0
2012-04-02,18:00:00,2,0,1,1,20.5,24.24,27,16.9979,618.0
2012-04-02,19:00:00,2,0,1,1,20.5,24.24,27,16.9979,494.0
2012-04-02,20:00:00,2,0,1,1,18.86,22.725,31,11.0014,329.0
2012-04-02,21:00:00,2,0,1,1,18.86,22.725,28,8.9981,238.0
2012-04-02,22:00:00,2,0,1,1,17.22,21.21,44,12.998,123.0
2012-04-02,23:00:00,2,0,1,1,18.04,21.97,35,11.0014,66.0
2012-04-03,00:00:00,2,0,1,1,16.4,20.455,43,8.9981,33.0
2012-04-03,01:00:00,2,0,1,1,15.58,19.695,46,15.0013,11.0
2012-04-03,02:00:00,2,0,1,1,14.76,17.425,53,11.0014,5.0
2012-04-03,03:00:00,2,0,1,1,15.58,19.695,46,0.0,3.0
2012-04-03,04:00:00,2,0,1,1,13.12,16.665,66,6.0032,1.0
2012-04-03,05:00:00,2,0,1,1,13.12,16.665,66,6.0032,27.0
2012-04-03,06:00:00,2,0,1,1,12.3,15.91,61,6.0032,100.0
2012-04-03,07:00:00,2,0,1,1,13.12,16.665,66,6.0032,341.0
2012-04-03,08:00:00,2,0,1,1,13.94,18.18,57,0.0,604.0
2012-04-03,09:00:00,2,0,1,1,17.22,21.21,38,6.0032,408.0
2012-04-03,10:00:00,2,0,1,1,18.04,21.97,33,0.0,219.0
2012-04-03,11:00:00,2,0,1,1,19.68,23.485,23,0.0,258.0
2012-04-03,12:00:00,2,0,1,1,21.32,25.0,25,0.0,331.0
2012-04-03,13:00:00,2,0,1,1,22.96,26.515,19,16.9979,345.0
2012-04-03,14:00:00,2,0,1,1,22.96,26.515,21,15.0013,311.0
2012-04-03,15:00:00,2,0,1,1,24.6,29.545,20,12.998,316.0
2012-04-03,16:00:00,2,0,1,1,25.42,30.305,21,11.0014,485.0
2012-04-03,17:00:00,2,0,1,1,25.42,30.305,17,12.998,757.0
2012-04-03,18:00:00,2,0,1,1,24.6,30.305,26,11.0014,800.0
2012-04-03,19:00:00,2,0,1,1,22.96,26.515,26,7.0015,558.0
2012-04-03,20:00:00,2,0,1,1,22.96,26.515,24,8.9981,379.0
2012-04-03,21:00:00,2,0,1,1,22.14,25.76,45,0.0,243.0
2012-04-03,22:00:00,2,0,1,1,20.5,24.24,51,0.0,158.0
2012-04-03,23:00:00,2,0,1,1,20.5,24.24,59,0.0,79.0
2012-04-04,00:00:00,2,0,1,1,19.68,23.485,48,0.0,41.0
2012-04-04,01:00:00,2,0,1,1,18.86,22.725,59,0.0,11.0
2012-04-04,02:00:00,2,0,1,1,18.86,22.725,51,0.0,5.0
2012-04-04,03:00:00,2,0,1,1,18.04,21.97,58,6.0032,3.0
2012-04-04,04:00:00,2,0,1,1,17.22,21.21,67,6.0032,1.0
2012-04-04,05:00:00,2,0,1,1,17.22,21.21,67,6.0032,27.0
2012-04-04,06:00:00,2,0,1,2,17.22,21.21,58,0.0,126.0
2012-04-04,07:00:00,2,0,1,2,18.04,21.97,62,0.0,366.0
2012-04-04,08:00:00,2,0,1,2,18.04,21.97,72,7.0015,684.0
2012-04-04,09:00:00,2,0,1,2,19.68,23.485,55,8.9981,363.0
2012-04-04,10:00:00,2,0,1,2,22.14,25.76,45,8.9981,167.0
2012-04-04,11:00:00,2,0,1,2,24.6,31.06,43,23.9994,213.0
2012-04-04,12:00:00,2,0,1,2,24.6,31.06,46,27.9993,283.0
2012-04-04,13:00:00,2,0,1,2,24.6,31.06,46,16.9979,251.0
2012-04-04,14:00:00,2,0,1,2,25.42,31.06,46,12.998,258.0
2012-04-04,15:00:00,2,0,1,2,26.24,31.06,44,19.0012,268.0
2012-04-04,16:00:00,2,0,1,2,26.24,31.06,44,19.0012,390.0
2012-04-04,17:00:00,2,0,1,1,27.06,31.06,41,19.9995,744.0
2012-04-04,18:00:00,2,0,1,1,27.06,31.06,41,16.9979,759.0
2012-04-04,19:00:00,2,0,1,1,27.06,31.06,39,15.0013,494.0
2012-04-04,20:00:00,2,0,1,1,26.24,31.06,27,15.0013,372.0
2012-04-04,21:00:00,2,0,1,1,24.6,30.305,23,22.0028,298.0
2012-04-04,22:00:00,2,0,1,1,22.96,26.515,22,11.0014,181.0
2012-04-04,23:00:00,2,0,1,1,21.32,25.0,23,27.9993,131.0
2012-04-05,00:00:00,2,0,1,1,21.32,25.0,23,27.9993,45.0
2012-04-05,01:00:00,2,0,1,1,19.68,23.485,27,22.0028,13.0
2012-04-05,02:00:00,2,0,1,1,18.86,22.725,33,30.0026,18.0
2012-04-05,03:00:00,2,0,1,1,17.22,21.21,41,19.9995,5.0
2012-04-05,04:00:00,2,0,1,1,15.58,19.695,43,19.0012,1.0
2012-04-05,05:00:00,2,0,1,1,15.58,19.695,43,19.0012,29.0
2012-04-05,06:00:00,2,0,1,1,14.76,16.665,46,22.0028,126.0
2012-04-05,07:00:00,2,0,1,1,13.94,16.665,49,12.998,354.0
2012-04-05,08:00:00,2,0,1,1,14.76,17.425,46,15.0013,638.0
2012-04-05,09:00:00,2,0,1,1,16.4,20.455,37,16.9979,351.0
2012-04-05,10:00:00,2,0,1,1,17.22,21.21,35,19.0012,246.0
2012-04-05,11:00:00,2,0,1,2,17.22,21.21,38,15.0013,268.0
2012-04-05,12:00:00,2,0,1,1,18.04,21.97,33,0.0,276.0
2012-04-05,13:00:00,2,0,1,1,18.86,22.725,31,0.0,291.0
2012-04-05,14:00:00,2,0,1,1,18.86,22.725,33,11.0014,287.0
2012-04-05,15:00:00,2,0,1,1,20.5,24.24,31,7.0015,269.0
2012-04-05,16:00:00,2,0,1,1,20.5,24.24,31,12.998,402.0
2012-04-05,17:00:00,2,0,1,1,20.5,24.24,31,11.0014,822.0
2012-04-05,18:00:00,2,0,1,1,20.5,24.24,31,7.0015,698.0
2012-04-05,19:00:00,2,0,1,1,19.68,23.485,31,16.9979,487.0
2012-04-05,20:00:00,2,0,1,1,18.04,21.97,41,12.998,312.0
2012-04-05,21:00:00,2,0,1,1,17.22,21.21,47,12.998,234.0
2012-04-05,22:00:00,2,0,1,1,16.4,20.455,47,12.998,149.0
2012-04-05,23:00:00,2,0,1,1,16.4,20.455,50,8.9981,136.0
2012-04-06,00:00:00,2,0,1,1,16.4,20.455,43,0.0,61.0
2012-04-06,01:00:00,2,0,1,1,14.76,17.425,62,8.9981,38.0
2012-04-06,02:00:00,2,0,1,1,14.76,16.665,50,26.0027,11.0
2012-04-06,03:00:00,2,0,1,1,13.94,15.15,53,22.0028,8.0
2012-04-06,04:00:00,2,0,1,1,13.94,15.91,49,16.9979,5.0
2012-04-06,05:00:00,2,0,1,1,13.12,15.15,53,22.0028,23.0
2012-04-06,06:00:00,2,0,1,1,12.3,13.635,49,26.0027,80.0
2012-04-06,07:00:00,2,0,1,1,12.3,14.395,49,19.0012,246.0
2012-04-06,08:00:00,2,0,1,1,12.3,13.635,49,22.0028,508.0
2012-04-06,09:00:00,2,0,1,1,13.94,15.15,42,22.0028,376.0
2012-04-06,10:00:00,2,0,1,1,14.76,16.665,40,22.0028,238.0
2012-04-06,11:00:00,2,0,1,1,16.4,20.455,37,19.9995,291.0
2012-04-06,12:00:00,2,0,1,1,17.22,21.21,35,19.9995,337.0
2012-04-06,13:00:00,2,0,1,1,18.04,21.97,33,22.0028,411.0
2012-04-06,14:00:00,2,0,1,1,19.68,23.485,29,26.0027,490.0
2012-04-06,15:00:00,2,0,1,1,20.5,24.24,27,19.0012,537.0
2012-04-06,16:00:00,2,0,1,1,20.5,24.24,22,27.9993,536.0
2012-04-06,17:00:00,2,0,1,1,21.32,25.0,23,27.9993,655.0
2012-04-06,18:00:00,2,0,1,1,20.5,24.24,22,31.0009,484.0
2012-04-06,19:00:00,2,0,1,1,19.68,23.485,23,19.9995,412.0
2012-04-06,20:00:00,2,0,1,1,18.86,22.725,24,19.0012,252.0
2012-04-06,21:00:00,2,0,1,1,18.04,21.97,26,8.9981,190.0
2012-04-06,22:00:00,2,0,1,1,16.4,20.455,35,15.0013,158.0
2012-04-06,23:00:00,2,0,1,1,17.22,21.21,30,19.0012,113.0
2012-04-07,00:00:00,2,0,0,1,17.22,21.21,26,19.9995,94.0
2012-04-07,01:00:00,2,0,0,1,16.4,20.455,28,16.9979,69.0
2012-04-07,02:00:00,2,0,0,1,14.76,16.665,29,23.9994,36.0
2012-04-07,03:00:00,2,0,0,1,14.76,16.665,32,16.9979,28.0
2012-04-07,04:00:00,2,0,0,1,13.12,15.91,36,11.0014,7.0
2012-04-07,05:00:00,2,0,0,1,13.12,15.91,33,11.0014,2.0
2012-04-07,06:00:00,2,0,0,1,13.12,15.91,36,12.998,19.0
2012-04-07,07:00:00,2,0,0,1,13.12,15.15,33,19.0012,54.0
2012-04-07,08:00:00,2,0,0,1,13.94,15.91,34,16.9979,123.0
2012-04-07,09:00:00,2,0,0,1,16.4,20.455,30,16.9979,276.0
2012-04-07,10:00:00,2,0,0,1,17.22,21.21,28,16.9979,363.0
2012-04-07,11:00:00,2,0,0,1,18.04,21.97,24,19.9995,495.0
2012-04-07,12:00:00,2,0,0,1,18.86,22.725,23,26.0027,590.0
2012-04-07,13:00:00,2,0,0,1,20.5,24.24,22,12.998,643.0
2012-04-07,14:00:00,2,0,0,1,20.5,24.24,22,19.9995,578.0
2012-04-07,15:00:00,2,0,0,1,21.32,25.0,19,27.9993,626.0
2012-04-07,16:00:00,2,0,0,1,22.14,25.76,19,26.0027,615.0
2012-04-07,17:00:00,2,0,0,1,22.14,25.76,19,27.9993,567.0
2012-04-07,18:00:00,2,0,0,1,22.14,25.76,18,19.9995,517.0
2012-04-07,19:00:00,2,0,0,1,22.14,25.76,16,22.0028,413.0
2012-04-07,20:00:00,2,0,0,1,20.5,24.24,20,15.0013,208.0
2012-04-07,21:00:00,2,0,0,1,20.5,24.24,20,12.998,234.0
2012-04-07,22:00:00,2,0,0,1,19.68,23.485,20,12.998,182.0
2012-04-07,23:00:00,2,0,0,1,18.86,22.725,23,15.0013,118.0
2012-04-08,00:00:00,2,0,0,1,18.04,21.97,24,15.0013,85.0
2012-04-08,01:00:00,2,0,0,1,18.04,21.97,24,15.0013,64.0
2012-04-08,02:00:00,2,0,0,1,18.04,21.97,24,15.0013,32.0
2012-04-08,03:00:00,2,0,0,1,17.22,21.21,26,8.9981,26.0
2012-04-08,04:00:00,2,0,0,1,16.4,20.455,40,0.0,7.0
2012-04-08,05:00:00,2,0,0,1,15.58,19.695,46,0.0,12.0
2012-04-08,06:00:00,2,0,0,1,14.76,18.94,37,0.0,28.0
2012-04-08,07:00:00,2,0,0,1,15.58,19.695,27,11.0014,37.0
2012-04-08,08:00:00,2,0,0,1,16.4,20.455,30,12.998,84.0
2012-04-08,09:00:00,2,0,0,1,18.04,21.97,26,15.0013,179.0
2012-04-08,10:00:00,2,0,0,1,20.5,24.24,25,15.0013,299.0
2012-04-08,11:00:00,2,0,0,1,20.5,24.24,25,19.0012,404.0
2012-04-08,12:00:00,2,0,0,1,22.14,25.76,24,16.9979,457.0
2012-04-08,13:00:00,2,0,0,1,23.78,27.275,23,11.0014,483.0
2012-04-08,14:00:00,2,0,0,1,24.6,29.545,18,30.0026,503.0
2012-04-08,15:00:00,2,0,0,1,25.42,30.305,17,23.9994,486.0
2012-04-08,16:00:00,2,0,0,1,26.24,30.305,19,22.0028,476.0
2012-04-08,17:00:00,2,0,0,1,25.42,30.305,22,19.9995,411.0
2012-04-08,18:00:00,2,0,0,1,25.42,30.305,25,22.0028,310.0
2012-04-08,19:00:00,2,0,0,1,24.6,30.305,23,26.0027,276.0
2012-04-08,20:00:00,2,0,0,1,22.96,26.515,28,27.9993,211.0
2012-04-08,21:00:00,2,0,0,1,21.32,25.0,34,15.0013,130.0
2012-04-08,22:00:00,2,0,0,1,20.5,24.24,36,15.0013,118.0
2012-04-08,23:00:00,2,0,0,1,20.5,24.24,39,16.9979,51.0
2012-04-09,00:00:00,2,0,1,1,19.68,23.485,39,19.0012,37.0
2012-04-09,01:00:00,2,0,1,1,18.86,22.725,41,8.9981,16.0
2012-04-09,02:00:00,2,0,1,1,18.86,22.725,31,12.998,6.0
2012-04-09,03:00:00,2,0,1,1,18.04,21.97,30,11.0014,3.0
2012-04-09,04:00:00,2,0,1,1,18.04,21.97,24,12.998,5.0
2012-04-09,05:00:00,2,0,1,1,18.04,21.97,24,12.998,32.0
2012-04-09,06:00:00,2,0,1,1,17.22,21.21,26,15.0013,111.0
2012-04-09,07:00:00,2,0,1,1,17.22,21.21,28,12.998,331.0
2012-04-09,08:00:00,2,0,1,1,18.04,21.97,30,12.998,617.0
2012-04-09,09:00:00,2,0,1,1,18.86,22.725,31,23.9994,286.0
2012-04-09,10:00:00,2,0,1,1,20.5,24.24,27,32.9975,178.0
2012-04-09,11:00:00,2,0,1,1,21.32,25.0,27,27.9993,223.0
2012-04-09,12:00:00,2,0,1,1,22.14,25.76,28,47.9988,280.0
2012-04-09,13:00:00,2,0,1,1,22.14,25.76,28,39.0007,281.0
2012-04-09,14:00:00,2,0,1,1,22.96,26.515,28,36.9974,218.0
2012-04-09,15:00:00,2,0,1,1,23.78,27.275,28,36.9974,255.0
2012-04-09,16:00:00,2,0,1,1,22.96,26.515,30,27.9993,391.0
2012-04-09,17:00:00,2,0,1,1,22.14,25.76,32,27.9993,632.0
2012-04-09,18:00:00,2,0,1,1,22.14,25.76,34,19.9995,646.0
2012-04-09,19:00:00,2,0,1,1,21.32,25.0,34,23.9994,421.0
2012-04-09,20:00:00,2,0,1,1,20.5,24.24,36,30.0026,276.0
2012-04-09,21:00:00,2,0,1,3,19.68,23.485,41,27.9993,165.0
2012-04-09,22:00:00,2,0,1,2,18.86,22.725,41,32.9975,108.0
2012-04-09,23:00:00,2,0,1,1,18.04,21.97,44,19.9995,67.0
2012-04-10,00:00:00,2,0,1,2,18.04,21.97,47,19.0012,26.0
2012-04-10,01:00:00,2,0,1,1,17.22,21.21,50,15.0013,9.0
2012-04-10,02:00:00,2,0,1,1,14.76,17.425,71,8.9981,2.0
2012-04-10,03:00:00,2,0,1,1,14.76,17.425,71,8.9981,2.0
2012-04-10,04:00:00,2,0,1,1,13.94,16.665,71,8.9981,2.0
2012-04-10,05:00:00,2,0,1,1,13.94,16.665,71,8.9981,24.0
2012-04-10,06:00:00,2,0,1,1,13.94,17.425,71,7.0015,103.0
2012-04-10,07:00:00,2,0,1,1,13.94,17.425,71,7.0015,384.0
2012-04-10,08:00:00,2,0,1,1,15.58,19.695,62,8.9981,692.0
2012-04-10,09:00:00,2,0,1,1,17.22,21.21,67,12.998,319.0
2012-04-10,10:00:00,2,0,1,1,18.86,22.725,47,11.0014,181.0
2012-04-10,11:00:00,2,0,1,1,20.5,24.24,36,0.0,239.0
2012-04-10,12:00:00,2,0,1,1,22.14,25.76,22,19.0012,259.0
2012-04-10,13:00:00,2,0,1,1,21.32,25.0,23,11.0014,283.0
2012-04-10,14:00:00,2,0,1,1,22.14,25.76,24,12.998,224.0
2012-04-10,15:00:00,2,0,1,1,22.96,26.515,21,19.9995,203.0
2012-04-10,16:00:00,2,0,1,1,23.78,27.275,21,16.9979,362.0
2012-04-10,17:00:00,2,0,1,1,22.96,26.515,21,35.0008,744.0
2012-04-10,18:00:00,2,0,1,1,22.14,25.76,22,27.9993,704.0
2012-04-10,19:00:00,2,0,1,1,21.32,25.0,20,23.9994,479.0
2012-04-10,20:00:00,2,0,1,1,18.86,22.725,28,26.0027,282.0
2012-04-10,21:00:00,2,0,1,1,18.04,21.97,30,30.0026,206.0
2012-04-10,22:00:00,2,0,1,1,16.4,20.455,37,32.9975,127.0
2012-04-10,23:00:00,2,0,1,1,14.76,16.665,40,27.9993,62.0
2012-04-11,00:00:00,2,0,1,1,13.94,15.15,36,27.9993,30.0
2012-04-11,01:00:00,2,0,1,1,13.94,15.91,39,19.0012,12.0
2012-04-11,02:00:00,2,0,1,1,13.12,15.15,45,19.0012,2.0
2012-04-11,03:00:00,2,0,1,1,12.3,14.395,49,15.0013,2.0
2012-04-11,05:00:00,2,0,1,1,11.48,13.635,56,12.998,27.0
2012-04-11,06:00:00,2,0,1,1,11.48,14.395,56,7.0015,106.0
2012-04-11,07:00:00,2,0,1,1,11.48,14.395,52,8.9981,321.0
2012-04-11,08:00:00,2,0,1,1,12.3,14.395,49,15.0013,595.0
2012-04-11,09:00:00,2,0,1,2,13.12,15.15,49,19.9995,302.0
2012-04-11,10:00:00,2,0,1,2,13.94,15.15,49,22.0028,153.0
2012-04-11,11:00:00,2,0,1,2,15.58,19.695,43,22.0028,180.0
2012-04-11,12:00:00,2,0,1,2,14.76,16.665,46,26.0027,182.0
2012-04-11,13:00:00,2,0,1,2,16.4,20.455,40,23.9994,163.0
2012-04-11,14:00:00,2,0,1,1,14.76,17.425,57,12.998,135.0
2012-04-11,15:00:00,2,0,1,3,15.58,19.695,46,15.0013,202.0
2012-04-11,16:00:00,2,0,1,1,18.04,21.97,33,19.9995,307.0
2012-04-11,17:00:00,2,0,1,1,17.22,21.21,35,26.0027,579.0
2012-04-11,18:00:00,2,0,1,3,16.4,20.455,43,27.9993,585.0
2012-04-11,19:00:00,2,0,1,1,16.4,20.455,40,23.9994,384.0
2012-04-11,20:00:00,2,0,1,1,14.76,16.665,46,22.0028,235.0
2012-04-11,21:00:00,2,0,1,1,13.94,15.15,57,26.0027,165.0
2012-04-11,22:00:00,2,0,1,1,13.94,15.15,57,22.0028,134.0
2012-04-11,23:00:00,2,0,1,1,13.94,15.15,57,19.9995,61.0
2012-04-12,00:00:00,2,0,1,1,13.12,15.15,66,19.0012,23.0
2012-04-12,01:00:00,2,0,1,1,13.12,15.15,66,15.0013,9.0
2012-04-12,02:00:00,2,0,1,1,13.12,15.15,61,19.0012,4.0
2012-04-12,03:00:00,2,0,1,1,13.12,15.15,61,16.9979,5.0
2012-04-12,04:00:00,2,0,1,1,12.3,14.395,61,15.0013,1.0
2012-04-12,05:00:00,2,0,1,1,12.3,14.395,61,15.0013,21.0
2012-04-12,06:00:00,2,0,1,1,12.3,14.395,65,16.9979,96.0
2012-04-12,07:00:00,2,0,1,1,12.3,13.635,65,22.0028,306.0
2012-04-12,08:00:00,2,0,1,1,13.12,15.15,66,22.0028,624.0
2012-04-12,09:00:00,2,0,1,1,14.76,16.665,57,23.9994,287.0
2012-04-12,10:00:00,2,0,1,1,16.4,20.455,50,19.9995,141.0
2012-04-12,11:00:00,2,0,1,1,17.22,21.21,47,19.9995,224.0
2012-04-12,12:00:00,2,0,1,1,18.86,22.725,41,30.0026,259.0
2012-04-12,13:00:00,2,0,1,1,19.68,23.485,36,30.0026,203.0
2012-04-12,14:00:00,2,0,1,1,20.5,24.24,31,22.0028,224.0
2012-04-12,15:00:00,2,0,1,1,19.68,23.485,31,16.9979,211.0
2012-04-12,16:00:00,2,0,1,1,19.68,23.485,31,19.0012,353.0
2012-04-12,17:00:00,2,0,1,1,20.5,24.24,27,26.0027,656.0
2012-04-12,18:00:00,2,0,1,1,20.5,24.24,27,26.0027,610.0
2012-04-12,19:00:00,2,0,1,1,18.86,22.725,31,19.9995,433.0
2012-04-12,20:00:00,2,0,1,1,18.04,21.97,33,16.9979,280.0
2012-04-12,21:00:00,2,0,1,1,17.22,21.21,35,8.9981,187.0
2012-04-12,22:00:00,2,0,1,1,17.22,21.21,35,12.998,158.0
2012-04-12,23:00:00,2,0,1,1,17.22,21.21,35,12.998,94.0
2012-04-13,00:00:00,2,0,1,1,16.4,20.455,37,16.9979,55.0
2012-04-13,01:00:00,2,0,1,1,14.76,17.425,46,12.998,30.0
2012-04-13,02:00:00,2,0,1,1,13.94,16.665,49,12.998,11.0
2012-04-13,03:00:00,2,0,1,1,13.94,16.665,61,11.0014,11.0
2012-04-13,04:00:00,2,0,1,2,13.94,16.665,53,8.9981,5.0
2012-04-13,05:00:00,2,0,1,2,13.94,16.665,53,11.0014,21.0
2012-04-13,06:00:00,2,0,1,1,13.12,15.91,57,11.0014,84.0
2012-04-13,07:00:00,2,0,1,1,13.94,15.91,61,15.0013,296.0
2012-04-13,08:00:00,2,0,1,1,15.58,19.695,46,11.0014,563.0
2012-04-13,09:00:00,2,0,1,1,17.22,21.21,41,11.0014,330.0
2012-04-13,10:00:00,2,0,1,1,18.04,21.97,38,12.998,192.0
2012-04-13,11:00:00,2,0,1,1,18.86,22.725,36,8.9981,233.0
2012-04-13,12:00:00,2,0,1,1,20.5,24.24,31,0.0,322.0
2012-04-13,13:00:00,2,0,1,1,21.32,25.0,27,19.0012,358.0
2012-04-13,14:00:00,2,0,1,1,21.32,25.0,27,0.0,348.0
2012-04-13,15:00:00,2,0,1,1,22.14,25.76,28,16.9979,352.0
2012-04-13,16:00:00,2,0,1,1,22.96,26.515,26,16.9979,463.0
2012-04-13,17:00:00,2,0,1,1,22.96,26.515,24,11.0014,738.0
2012-04-13,18:00:00,2,0,1,1,22.14,25.76,26,8.9981,671.0
2012-04-13,19:00:00,2,0,1,1,22.14,25.76,24,11.0014,427.0
2012-04-13,20:00:00,2,0,1,1,20.5,24.24,29,8.9981,286.0
2012-04-13,21:00:00,2,0,1,1,20.5,24.24,36,0.0,189.0
2012-04-13,22:00:00,2,0,1,1,18.04,21.97,62,7.0015,215.0
2012-04-13,23:00:00,2,0,1,1,17.22,21.21,62,6.0032,198.0
2012-04-14,00:00:00,2,0,0,1,16.4,20.455,58,8.9981,96.0
2012-04-14,01:00:00,2,0,0,1,16.4,20.455,58,8.9981,70.0
2012-04-14,02:00:00,2,0,0,1,15.58,19.695,66,8.9981,56.0
2012-04-14,03:00:00,2,0,0,1,14.76,18.18,66,6.0032,32.0
2012-04-14,04:00:00,2,0,0,1,14.76,18.18,71,7.0015,14.0
2012-04-14,05:00:00,2,0,0,1,14.76,18.18,66,7.0015,7.0
2012-04-14,06:00:00,2,0,0,1,13.94,16.665,76,11.0014,21.0
2012-04-14,07:00:00,2,0,0,1,14.76,18.18,71,7.0015,64.0
2012-04-14,08:00:00,2,0,0,1,14.76,17.425,71,8.9981,160.0
2012-04-14,09:00:00,2,0,0,1,17.22,21.21,54,8.9981,265.0
2012-04-14,10:00:00,2,0,0,1,18.86,22.725,51,11.0014,406.0
2012-04-14,11:00:00,2,0,0,1,21.32,25.0,45,12.998,564.0
2012-04-14,12:00:00,2,0,0,1,23.78,27.275,35,16.9979,678.0
2012-04-14,13:00:00,2,0,0,1,25.42,31.06,33,19.9995,678.0
2012-04-14,14:00:00,2,0,0,2,26.24,31.06,27,30.0026,660.0
2012-04-14,15:00:00,2,0,0,2,26.24,31.06,27,23.9994,658.0
2012-04-14,16:00:00,2,0,0,2,26.24,31.06,27,23.9994,582.0
2012-04-14,17:00:00,2,0,0,2,25.42,31.06,33,16.9979,560.0
2012-04-14,18:00:00,2,0,0,2,25.42,31.06,35,15.0013,481.0
2012-04-14,19:00:00,2,0,0,2,24.6,31.06,40,11.0014,459.0
2012-04-14,20:00:00,2,0,0,2,22.96,26.515,46,8.9981,321.0
