datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
2012-12-10 06:00:00,4,0,1,2,15.58,19.695,94,11.0014,123.0
2012-12-10 07:00:00,4,0,1,2,15.58,19.695,94,16.9979,294.0
2012-12-10 08:00:00,4,0,1,2,17.22,21.21,100,16.9979,584.0
2012-12-10 09:00:00,4,0,1,2,17.22,21.21,100,15.0013,284.0
2012-12-10 10:00:00,4,0,1,2,18.04,21.97,94,15.0013,133.0
2012-12-10 11:00:00,4,0,1,3,18.86,22.725,94,15.0013,134.0
2012-12-10 12:00:00,4,0,1,3,18.04,21.97,100,15.0013,173.0
2012-12-10 13:00:00,4,0,1,3,18.04,21.97,100,15.0013,220.0
2012-12-10 14:00:00,4,0,1,2,20.5,24.24,94,15.0013,210.0
2012-12-10 15:00:00,4,0,1,2,20.5,24.24,87,11.0014,236.0
2012-12-10 16:00:00,4,0,1,2,20.5,24.24,88,7.0015,345.0
2012-12-10 17:00:00,4,0,1,2,19.68,23.485,82,19.0012,616.0
2012-12-10 18:00:00,4,0,1,2,18.86,22.725,88,19.0012,564.0
2012-12-10 19:00:00,4,0,1,1,21.32,25.0,77,19.0012,427.0
2012-12-10 20:00:00,4,0,1,1,18.86,22.725,88,16.9979,300.0
2012-12-10 21:00:00,4,0,1,2,18.86,22.725,94,12.998,245.0
2012-12-10 22:00:00,4,0,1,2,20.5,24.24,82,15.0013,126.0
2012-12-10 23:00:00,4,0,1,1,18.86,22.725,88,16.9979,84.0
2012-12-11 00:00:00,4,0,1,3,18.86,22.725,77,31.0009,31.0
2012-12-11 01:00:00,4,0,1,1,17.22,21.21,71,30.0026,8.0
2012-12-11 02:00:00,4,0,1,2,16.4,20.455,66,22.0028,1.0
2012-12-11 03:00:00,4,0,1,3,14.76,16.665,76,19.0012,3.0
2012-12-11 04:00:00,4,0,1,2,13.94,15.91,76,19.0012,8.0
2012-12-11 05:00:00,4,0,1,3,13.94,15.15,71,22.0028,41.0
2012-12-11 06:00:00,4,0,1,2,13.94,15.15,71,19.9995,118.0
2012-12-11 07:00:00,4,0,1,1,13.94,15.15,66,27.9993,380.0
2012-12-11 08:00:00,4,0,1,2,13.94,15.15,61,19.9995,724.0
2012-12-11 09:00:00,4,0,1,1,13.94,15.15,61,26.0027,334.0
2012-12-11 10:00:00,4,0,1,1,14.76,16.665,57,22.0028,154.0
2012-12-11 11:00:00,4,0,1,2,14.76,16.665,53,23.9994,173.0
2012-12-11 12:00:00,4,0,1,2,14.76,15.91,53,30.0026,226.0
2012-12-11 13:00:00,4,0,1,2,15.58,19.695,50,15.0013,254.0
2012-12-11 14:00:00,4,0,1,2,15.58,19.695,50,15.0013,204.0
2012-12-11 15:00:00,4,0,1,2,15.58,19.695,50,15.0013,270.0
2012-12-11 16:00:00,4,0,1,2,15.58,19.695,50,15.0013,358.0
2012-12-11 17:00:00,4,0,1,1,13.12,15.15,53,15.0013,601.0
2012-12-11 18:00:00,4,0,1,1,13.12,15.15,53,15.0013,546.0
2012-12-11 19:00:00,4,0,1,1,13.12,15.15,53,15.0013,433.0
2012-12-11 20:00:00,4,0,1,1,13.12,15.15,53,15.0013,257.0
2012-12-11 21:00:00,4,0,1,1,13.12,15.91,53,12.998,207.0
2012-12-11 22:00:00,4,0,1,1,12.3,14.395,56,15.0013,106.0
2012-12-11 23:00:00,4,0,1,1,12.3,14.395,52,15.0013,64.0
2012-12-12 00:00:00,4,0,1,1,12.3,15.15,52,11.0014,34.0
2012-12-12 01:00:00,4,0,1,1,11.48,13.635,61,15.0013,21.0
2012-12-12 02:00:00,4,0,1,1,11.48,13.635,56,11.0014,9.0
2012-12-12 03:00:00,4,0,1,1,10.66,13.635,60,8.9981,10.0
2012-12-12 04:00:00,4,0,1,1,10.66,15.15,60,0.0,4.0
2012-12-12 05:00:00,4,0,1,1,10.66,12.88,60,12.998,37.0
2012-12-12 06:00:00,4,0,1,2,10.66,12.12,60,16.9979,128.0
2012-12-12 07:00:00,4,0,1,2,10.66,12.88,60,12.998,369.0
2012-12-12 08:00:00,4,0,1,2,10.66,12.88,65,11.0014,688.0
2012-12-12 09:00:00,4,0,1,2,11.48,14.395,61,8.9981,285.0
2012-12-12 10:00:00,4,0,1,2,12.3,15.15,56,11.0014,136.0
2012-12-12 11:00:00,4,0,1,2,13.12,15.15,49,15.0013,172.0
2012-12-12 12:00:00,4,0,1,2,13.94,18.18,42,0.0,232.0
2012-12-12 13:00:00,4,0,1,2,13.94,18.18,42,0.0,238.0
2012-12-12 14:00:00,4,0,1,2,13.94,18.18,46,0.0,225.0
2012-12-12 15:00:00,4,0,1,2,13.94,17.425,46,7.0015,228.0
2012-12-12 16:00:00,4,0,1,2,13.94,16.665,46,8.9981,329.0
2012-12-12 17:00:00,4,0,1,2,13.12,15.15,53,15.0013,561.0
2012-12-12 18:00:00,4,0,1,2,13.12,15.15,49,15.0013,540.0
2012-12-12 19:00:00,4,0,1,2,12.3,14.395,56,15.0013,402.0
2012-12-12 20:00:00,4,0,1,1,12.3,14.395,52,19.0012,268.0
2012-12-12 21:00:00,4,0,1,2,12.3,14.395,52,16.9979,202.0
2012-12-12 22:00:00,4,0,1,2,12.3,14.395,52,15.0013,122.0
2012-12-12 23:00:00,4,0,1,2,11.48,13.635,56,15.0013,79.0
2012-12-13 00:00:00,4,0,1,2,11.48,13.635,52,15.0013,32.0
2012-12-13 01:00:00,4,0,1,2,11.48,12.88,52,19.0012,23.0
2012-12-13 02:00:00,4,0,1,2,10.66,12.12,56,16.9979,8.0
2012-12-13 03:00:00,4,0,1,2,10.66,12.12,56,19.0012,2.0
2012-12-13 04:00:00,4,0,1,2,10.66,12.88,56,12.998,8.0
2012-12-13 05:00:00,4,0,1,2,10.66,12.88,56,11.0014,33.0
2012-12-13 06:00:00,4,0,1,1,10.66,12.12,56,16.9979,114.0
2012-12-13 07:00:00,4,0,1,1,9.84,11.365,60,15.0013,385.0
2012-12-13 08:00:00,4,0,1,1,9.84,11.365,60,12.998,679.0
2012-12-13 09:00:00,4,0,1,1,11.48,13.635,52,16.9979,325.0
2012-12-13 10:00:00,4,0,1,1,13.12,15.15,45,19.0012,167.0
2012-12-13 11:00:00,4,0,1,1,13.94,15.91,42,16.9979,189.0
2012-12-13 12:00:00,4,0,1,1,14.76,16.665,40,16.9979,282.0
2012-12-13 13:00:00,4,0,1,1,14.76,17.425,34,12.998,271.0
2012-12-13 14:00:00,4,0,1,1,14.76,17.425,34,11.0014,242.0
2012-12-13 15:00:00,4,0,1,1,14.76,17.425,34,8.9981,280.0
2012-12-13 16:00:00,4,0,1,1,13.94,17.425,39,7.0015,406.0
2012-12-13 17:00:00,4,0,1,1,13.12,16.665,42,7.0015,550.0
2012-12-13 18:00:00,4,0,1,1,13.12,16.665,42,7.0015,466.0
2012-12-13 19:00:00,4,0,1,1,12.3,15.15,45,11.0014,348.0
2012-12-13 20:00:00,4,0,1,1,12.3,16.665,45,0.0,241.0
2012-12-13 21:00:00,4,0,1,1,11.48,15.91,48,0.0,213.0
2012-12-13 22:00:00,4,0,1,1,10.66,14.395,60,6.0032,148.0
2012-12-13 23:00:00,4,0,1,1,10.66,15.15,60,0.0,120.0
2012-12-14 00:00:00,4,0,1,1,9.02,12.88,64,6.0032,47.0
2012-12-14 01:00:00,4,0,1,1,9.02,12.88,69,6.0032,26.0
2012-12-14 02:00:00,4,0,1,1,9.02,13.635,69,0.0,9.0
2012-12-14 03:00:00,4,0,1,1,8.2,11.365,69,7.0015,12.0
2012-12-14 04:00:00,4,0,1,1,8.2,11.365,75,6.0032,10.0
2012-12-14 05:00:00,4,0,1,1,8.2,11.365,69,7.0015,34.0
2012-12-14 06:00:00,4,0,1,1,6.56,9.09,80,7.0015,113.0
2012-12-14 07:00:00,4,0,1,1,8.2,10.605,72,7.0015,308.0
2012-12-14 08:00:00,4,0,1,1,8.2,11.365,69,6.0032,636.0
2012-12-14 09:00:00,4,0,1,1,9.84,12.12,75,8.9981,343.0
2012-12-14 10:00:00,4,0,1,1,10.66,12.88,81,12.998,190.0
2012-12-14 11:00:00,4,0,1,1,13.12,15.15,65,12.998,211.0
2012-12-14 12:00:00,4,0,1,1,14.76,17.425,50,12.998,273.0
2012-12-14 13:00:00,4,0,1,1,14.76,17.425,50,15.0013,313.0
2012-12-14 14:00:00,4,0,1,1,16.4,20.455,43,12.998,299.0
2012-12-14 15:00:00,4,0,1,1,16.4,20.455,47,11.0014,309.0
2012-12-14 16:00:00,4,0,1,1,15.58,19.695,54,12.998,417.0
2012-12-14 17:00:00,4,0,1,1,13.94,16.665,57,11.0014,622.0
2012-12-14 18:00:00,4,0,1,1,14.76,17.425,46,8.9981,455.0
2012-12-14 19:00:00,4,0,1,1,13.94,17.425,53,6.0032,319.0
2012-12-14 20:00:00,4,0,1,1,13.12,16.665,61,8.9981,221.0
2012-12-14 21:00:00,4,0,1,1,12.3,15.15,75,11.0014,172.0
2012-12-14 22:00:00,4,0,1,1,11.48,14.395,75,7.0015,138.0
2012-12-14 23:00:00,4,0,1,1,11.48,15.15,75,6.0032,134.0
2012-12-15 00:00:00,4,0,0,1,12.3,16.665,70,0.0,94.0
2012-12-15 01:00:00,4,0,0,2,10.66,14.395,81,6.0032,95.0
2012-12-15 02:00:00,4,0,0,1,10.66,15.15,81,0.0,69.0
2012-12-15 03:00:00,4,0,0,2,9.84,14.395,81,0.0,23.0
2012-12-15 04:00:00,4,0,0,2,9.84,12.88,87,7.0015,6.0
2012-12-15 05:00:00,4,0,0,2,10.66,15.15,75,0.0,3.0
2012-12-15 06:00:00,4,0,0,2,9.84,14.395,75,0.0,11.0
2012-12-15 07:00:00,4,0,0,2,9.84,12.88,75,6.0032,48.0
2012-12-15 08:00:00,4,0,0,2,10.66,14.395,75,6.0032,119.0
2012-12-15 09:00:00,4,0,0,1,10.66,13.635,75,7.0015,220.0
2012-12-15 10:00:00,4,0,0,1,13.12,15.91,61,11.0014,273.0
2012-12-15 11:00:00,4,0,0,1,13.94,17.425,61,6.0032,393.0
2012-12-15 12:00:00,4,0,0,1,15.58,19.695,50,6.0032,453.0
2012-12-15 13:00:00,4,0,0,1,15.58,19.695,54,16.9979,456.0
2012-12-15 14:00:00,4,0,0,1,16.4,20.455,50,11.0014,426.0
2012-12-15 15:00:00,4,0,0,1,17.22,21.21,47,0.0,447.0
2012-12-15 16:00:00,4,0,0,1,16.4,20.455,50,8.9981,413.0
2012-12-15 17:00:00,4,0,0,1,16.4,20.455,50,15.0013,309.0
2012-12-15 18:00:00,4,0,0,1,15.58,19.695,58,11.0014,272.0
2012-12-15 19:00:00,4,0,0,1,14.76,17.425,62,8.9981,257.0
2012-12-15 20:00:00,4,0,0,2,14.76,17.425,57,12.998,201.0
2012-12-15 21:00:00,4,0,0,1,14.76,17.425,62,8.9981,184.0
2012-12-15 22:00:00,4,0,0,1,14.76,17.425,62,12.998,156.0
2012-12-15 23:00:00,4,0,0,2,14.76,17.425,62,8.9981,119.0
2012-12-16 00:00:00,4,0,0,2,14.76,18.94,62,0.0,110.0
2012-12-16 01:00:00,4,0,0,3,13.94,17.425,76,7.0015,96.0
2012-12-16 02:00:00,4,0,0,2,13.94,17.425,87,6.0032,87.0
2012-12-16 03:00:00,4,0,0,2,13.94,16.665,87,12.998,38.0
2012-12-16 04:00:00,4,0,0,2,13.94,18.18,87,0.0,11.0
2012-12-16 05:00:00,4,0,0,2,13.94,18.18,87,0.0,9.0
2012-12-16 06:00:00,4,0,0,2,13.94,18.18,87,0.0,6.0
2012-12-16 07:00:00,4,0,0,2,13.94,17.425,87,6.0032,27.0
2012-12-16 08:00:00,4,0,0,2,14.76,17.425,87,8.9981,88.0
2012-12-16 09:00:00,4,0,0,2,14.76,17.425,87,8.9981,132.0
2012-12-16 10:00:00,4,0,0,2,14.76,17.425,87,8.9981,257.0
2012-12-16 11:00:00,4,0,0,2,14.76,17.425,87,8.9981,295.0
2012-12-16 12:00:00,4,0,0,2,15.58,19.695,82,12.998,417.0
2012-12-16 13:00:00,4,0,0,2,15.58,19.695,76,12.998,356.0
2012-12-16 14:00:00,4,0,0,2,15.58,19.695,76,8.9981,310.0
2012-12-16 15:00:00,4,0,0,2,15.58,19.695,82,7.0015,338.0
2012-12-16 16:00:00,4,0,0,2,15.58,19.695,82,7.0015,400.0
2012-12-16 17:00:00,4,0,0,2,15.58,19.695,82,7.0015,243.0
2012-12-16 18:00:00,4,0,0,3,15.58,19.695,82,7.0015,107.0
2012-12-16 19:00:00,4,0,0,1,14.76,17.425,93,8.9981,109.0
2012-12-16 20:00:00,4,0,0,2,15.58,19.695,82,0.0,122.0
2012-12-16 21:00:00,4,0,0,2,14.76,18.94,93,0.0,106.0
2012-12-16 22:00:00,4,0,0,2,16.4,20.455,82,12.998,89.0
2012-12-16 23:00:00,4,0,0,2,14.76,17.425,93,8.9981,33.0
2012-12-17 00:00:00,4,0,1,2,15.58,19.695,87,0.0,28.0
2012-12-17 01:00:00,4,0,1,2,15.58,19.695,87,7.0015,15.0
2012-12-17 02:00:00,4,0,1,2,15.58,19.695,94,0.0,5.0
2012-12-17 03:00:00,4,0,1,2,14.76,18.94,93,0.0,3.0
2012-12-17 04:00:00,4,0,1,3,14.76,18.94,100,0.0,5.0
2012-12-17 05:00:00,4,0,1,2,15.58,19.695,87,0.0,24.0
2012-12-17 06:00:00,4,0,1,2,14.76,17.425,93,8.9981,108.0
2012-12-17 07:00:00,4,0,1,2,14.76,17.425,93,8.9981,319.0
2012-12-17 08:00:00,4,0,1,2,15.58,19.695,87,7.0015,592.0
2012-12-17 09:00:00,4,0,1,2,16.4,20.455,87,0.0,282.0
2012-12-17 10:00:00,4,0,1,2,15.58,19.695,87,6.0032,135.0
2012-12-17 11:00:00,4,0,1,2,16.4,20.455,87,6.0032,170.0
2012-12-17 12:00:00,4,0,1,2,16.4,20.455,87,0.0,232.0
2012-12-17 13:00:00,4,0,1,2,16.4,20.455,87,8.9981,210.0
2012-12-17 14:00:00,4,0,1,2,16.4,20.455,87,6.0032,181.0
2012-12-17 15:00:00,4,0,1,2,17.22,21.21,88,0.0,211.0
2012-12-17 16:00:00,4,0,1,3,16.4,20.455,94,16.9979,302.0
2012-12-17 17:00:00,4,0,1,2,16.4,20.455,94,16.9979,495.0
2012-12-17 18:00:00,4,0,1,2,16.4,20.455,94,6.0032,507.0
2012-12-17 19:00:00,4,0,1,2,17.22,21.21,88,8.9981,340.0
2012-12-17 20:00:00,4,0,1,2,17.22,21.21,94,16.9979,200.0
2012-12-17 21:00:00,4,0,1,2,17.22,21.21,94,8.9981,120.0
2012-12-17 22:00:00,4,0,1,2,17.22,21.21,94,8.9981,54.0
2012-12-17 23:00:00,4,0,1,3,17.22,21.21,94,15.0013,47.0
2012-12-18 00:00:00,4,0,1,2,18.04,21.97,94,8.9981,18.0
2012-12-18 01:00:00,4,0,1,2,18.04,21.97,94,8.9981,15.0
2012-12-18 02:00:00,4,0,1,2,18.04,21.97,88,15.0013,7.0
2012-12-18 03:00:00,4,0,1,1,17.22,21.21,88,12.998,5.0
2012-12-18 04:00:00,4,0,1,1,17.22,21.21,82,11.0014,8.0
2012-12-18 05:00:00,4,0,1,1,15.58,19.695,87,6.0032,36.0
2012-12-18 06:00:00,4,0,1,1,14.76,17.425,93,11.0014,118.0
2012-12-18 07:00:00,4,0,1,1,14.76,17.425,93,8.9981,355.0
2012-12-18 08:00:00,4,0,1,1,15.58,19.695,94,0.0,662.0
2012-12-18 09:00:00,4,0,1,1,16.4,20.455,87,6.0032,326.0
2012-12-18 10:00:00,4,0,1,1,18.04,21.97,77,6.0032,184.0
2012-12-18 11:00:00,4,0,1,1,19.68,23.485,63,15.0013,269.0
2012-12-18 12:00:00,4,0,1,3,19.68,23.485,48,16.9979,313.0
2012-12-18 13:00:00,4,0,1,1,20.5,24.24,42,19.0012,286.0
2012-12-18 14:00:00,4,0,1,1,18.86,22.725,47,30.0026,247.0
2012-12-18 15:00:00,4,0,1,1,18.86,22.725,44,32.9975,246.0
2012-12-18 16:00:00,4,0,1,1,18.04,21.97,41,31.0009,363.0
2012-12-18 17:00:00,4,0,1,1,16.4,20.455,47,30.0026,572.0
2012-12-18 18:00:00,4,0,1,1,15.58,19.695,46,22.0028,525.0
2012-12-18 19:00:00,4,0,1,1,15.58,19.695,46,26.0027,353.0
2012-12-18 20:00:00,4,0,1,1,14.76,16.665,50,16.9979,268.0
2012-12-18 21:00:00,4,0,1,1,14.76,17.425,50,15.0013,168.0
2012-12-18 22:00:00,4,0,1,1,13.94,16.665,49,0.0,132.0
2012-12-18 23:00:00,4,0,1,1,13.94,17.425,49,6.0032,81.0
2012-12-19 00:00:00,4,0,1,1,12.3,15.91,61,0.0,41.0
2012-12-19 01:00:00,4,0,1,1,12.3,15.91,65,6.0032,15.0
2012-12-19 02:00:00,4,0,1,1,11.48,15.15,65,6.0032,3.0
2012-12-19 03:00:00,4,0,1,1,10.66,13.635,75,8.9981,5.0
2012-12-19 04:00:00,4,0,1,1,9.84,12.12,75,8.9981,7.0
2012-12-19 05:00:00,4,0,1,1,10.66,14.395,75,6.0032,31.0
2012-12-19 06:00:00,4,0,1,1,9.84,12.88,75,6.0032,112.0
2012-12-19 07:00:00,4,0,1,1,10.66,13.635,75,8.9981,363.0
2012-12-19 08:00:00,4,0,1,1,9.84,12.88,87,7.0015,678.0
2012-12-19 09:00:00,4,0,1,1,11.48,14.395,75,7.0015,317.0
2012-12-19 10:00:00,4,0,1,1,13.12,16.665,70,7.0015,164.0
2012-12-19 11:00:00,4,0,1,1,16.4,20.455,54,15.0013,200.0
2012-12-19 12:00:00,4,0,1,1,16.4,20.455,54,19.0012,236.0
2012-12-19 13:00:00,4,0,1,1,17.22,21.21,50,12.998,213.0
2012-12-19 14:00:00,4,0,1,1,17.22,21.21,50,12.998,218.0
2012-12-19 15:00:00,4,0,1,1,17.22,21.21,50,19.0012,237.0
2012-12-19 16:00:00,4,0,1,1,17.22,21.21,50,23.9994,334.0
2012-12-19 17:00:00,4,0,1,1,16.4,20.455,50,26.0027,562.0
2012-12-19 18:00:00,4,0,1,1,15.58,19.695,50,23.9994,569.0
2012-12-19 19:00:00,4,0,1,1,15.58,19.695,50,26.0027,336.0
2012-12-19 20:00:00,4,0,1,1,14.76,17.425,57,15.0013,241.0
2012-12-19 21:00:00,4,0,1,1,13.94,15.91,61,15.0013,168.0
2012-12-19 22:00:00,4,0,1,1,13.94,17.425,61,6.0032,129.0
2012-12-19 23:00:00,4,0,1,1,13.12,16.665,66,8.9981,88.0
2011-01-20 00:00:00,1,0,1,1,10.66,11.365,56,26.0027,17.576233
2011-01-20 01:00:00,1,0,1,1,10.66,13.635,56,0.0,4.07882
2011-01-20 02:00:00,1,0,1,1,10.66,13.635,56,0.0,4.5119696
2011-01-20 03:00:00,1,0,1,1,10.66,12.88,56,11.0014,4.2225847
2011-01-20 04:00:00,1,0,1,1,10.66,12.88,56,11.0014,3.1708968
2011-01-20 05:00:00,1,0,1,1,9.84,11.365,60,15.0013,7.4038234
2011-01-20 06:00:00,1,0,1,1,9.02,10.605,60,15.0013,44.364834
2011-01-20 07:00:00,1,0,1,1,9.02,10.605,55,15.0013,94.872795
2011-01-20 08:00:00,1,0,1,1,9.02,10.605,55,19.0012,229.26321
2011-01-20 09:00:00,1,0,1,2,9.84,11.365,52,15.0013,124.96157
2011-01-20 10:00:00,1,0,1,1,10.66,11.365,48,19.9995,62.790894
2011-01-20 11:00:00,1,0,1,2,11.48,13.635,45,11.0014,78.71309
2011-01-20 12:00:00,1,0,1,2,12.3,16.665,42,0.0,75.1857
2011-01-20 13:00:00,1,0,1,2,11.48,14.395,45,7.0015,88.10821
2011-01-20 14:00:00,1,0,1,2,12.3,15.15,45,8.9981,76.666374
2011-01-20 15:00:00,1,0,1,2,13.12,15.91,45,12.998,90.80256
2011-01-20 16:00:00,1,0,1,2,12.3,15.15,49,8.9981,105.6676
2011-01-20 17:00:00,1,0,1,2,12.3,15.91,49,7.0015,196.56778
2011-01-20 18:00:00,1,0,1,2,10.66,12.88,56,12.998,191.75252
2011-01-20 19:00:00,1,0,1,1,10.66,11.365,56,22.0028,112.69023
2011-01-20 20:00:00,1,0,1,2,10.66,12.12,60,19.0012,72.562805
2011-01-20 21:00:00,1,0,1,2,9.84,11.365,60,16.9979,49.16176
2011-01-20 22:00:00,1,0,1,2,9.84,10.605,65,19.0012,41.536587
2011-01-20 23:00:00,1,0,1,2,9.84,10.605,65,22.0028,19.521685
2011-01-21 00:00:00,1,0,1,2,9.84,11.365,70,16.9979,15.725657
2011-01-21 01:00:00,1,0,1,2,9.84,11.365,70,16.9979,6.379072
2011-01-21 02:00:00,1,0,1,3,9.84,12.12,75,11.0014,5.047481
2011-01-21 03:00:00,1,0,1,3,9.02,10.605,80,19.9995,3.160132
2011-01-21 04:00:00,1,0,1,2,9.02,12.88,87,6.0032,2.489178
2011-01-21 05:00:00,1,0,1,1,9.84,9.85,60,27.9993,2.7587125
2011-01-21 06:00:00,1,0,1,1,9.02,10.605,55,16.9979,41.009453
2011-01-21 07:00:00,1,0,1,1,8.2,9.09,51,19.0012,102.99228
2011-01-21 08:00:00,1,0,1,1,8.2,9.09,47,22.0028,214.18393
2011-01-21 09:00:00,1,0,1,1,8.2,9.09,51,23.9994,113.95983
2011-01-21 10:00:00,1,0,1,1,8.2,8.335,47,31.0009,42.12066
2011-01-21 11:00:00,1,0,1,1,9.02,9.09,41,31.0009,58.53037
2011-01-21 12:00:00,1,0,1,1,9.02,9.09,27,39.0007,63.499134
2011-01-21 13:00:00,1,0,1,1,8.2,7.575,21,39.0007,60.25888
2011-01-21 14:00:00,1,0,1,1,8.2,7.575,25,35.0008,56.96022
2011-01-21 15:00:00,1,0,1,1,6.56,6.06,26,30.0026,54.35605
2011-01-21 16:00:00,1,0,1,1,6.56,6.82,26,23.9994,77.99916
2011-01-21 17:00:00,1,0,1,1,5.74,6.06,28,23.9994,153.53374
2011-01-21 18:00:00,1,0,1,1,4.92,6.06,30,16.9979,145.56897
2011-01-21 19:00:00,1,0,1,1,4.92,5.305,30,22.0028,85.78104
2011-01-21 20:00:00,1,0,1,1,4.1,3.79,33,27.9993,56.406837
2011-01-21 21:00:00,1,0,1,1,3.28,3.79,38,19.0012,62.875446
2011-01-21 22:00:00,1,0,1,1,2.46,1.515,41,26.0027,43.769577
2011-01-21 23:00:00,1,0,1,1,2.46,2.275,38,22.0028,23.046494
2011-01-22 00:00:00,1,0,0,1,1.64,1.515,45,16.9979,21.634155
2011-01-22 01:00:00,1,0,0,2,1.64,0.0,41,26.0027,15.061036
2011-01-22 02:00:00,1,0,0,2,1.64,1.515,41,16.9979,9.490456
2011-01-22 03:00:00,1,0,0,2,1.64,1.515,41,19.0012,7.2079353
2011-01-22 04:00:00,1,0,0,2,0.82,0.76,48,19.9995,2.4923172
2011-01-22 06:00:00,1,0,0,2,0.82,1.515,44,15.0013,2.8738182
2011-01-22 07:00:00,1,0,0,1,0.82,0.76,44,19.0012,7.9758725
2011-01-22 08:00:00,1,0,0,1,0.82,0.0,44,22.0028,15.713233
2011-01-22 09:00:00,1,0,0,1,1.64,1.515,41,16.9979,32.227497
2011-01-22 10:00:00,1,0,0,2,1.64,3.03,41,11.0014,36.966534
2011-01-22 11:00:00,1,0,0,2,2.46,3.79,38,8.9981,44.264515
2011-01-22 12:00:00,1,0,0,2,2.46,5.305,38,7.0015,38.465286
2011-01-22 13:00:00,1,0,0,1,3.28,8.335,35,0.0,38.583027
2011-01-22 14:00:00,1,0,0,1,4.1,6.82,33,7.0015,37.969505
2011-01-22 15:00:00,1,0,0,1,4.92,7.575,28,0.0,37.17373
2011-01-22 16:00:00,1,0,0,1,4.92,6.82,28,12.998,38.715645
2011-01-22 17:00:00,1,0,0,1,4.92,9.85,28,0.0,51.73299
2011-01-22 18:00:00,1,0,0,1,3.28,4.545,35,12.998,47.01667
2011-01-22 19:00:00,1,0,0,1,3.28,5.305,35,8.9981,27.726242
2011-01-22 20:00:00,1,0,0,1,2.46,3.79,45,11.0014,23.940245
2011-01-22 21:00:00,1,0,0,1,2.46,5.305,41,6.0032,30.832874
2011-01-22 22:00:00,1,0,0,1,2.46,7.575,49,0.0,20.042986
2011-01-22 23:00:00,1,0,0,1,1.64,3.79,57,7.0015,10.123026
2011-01-23 00:00:00,1,0,0,1,1.64,3.79,57,7.0015,30.090597
2011-01-23 01:00:00,1,0,0,1,1.64,3.79,57,7.0015,11.098704
2011-01-23 02:00:00,1,0,0,1,0.82,3.03,62,8.9981,14.942772
2011-01-23 03:00:00,1,0,0,1,0.82,3.03,62,8.9981,10.529849
2011-01-23 05:00:00,1,0,0,2,1.64,3.79,57,7.0015,1.9708674
2011-01-23 06:00:00,1,0,0,2,1.64,3.79,57,7.0015,2.506656
2011-01-23 07:00:00,1,0,0,1,3.28,5.305,58,11.0014,8.364695
2011-01-23 08:00:00,1,0,0,1,2.46,3.79,62,11.0014,11.598665
2011-01-23 09:00:00,1,0,0,1,4.1,3.79,54,23.9994,27.82945
2011-01-23 10:00:00,1,0,0,1,5.74,5.305,46,26.0027,42.189407
2011-01-23 11:00:00,1,0,0,1,5.74,6.82,43,15.0013,45.550274
2011-01-23 12:00:00,1,0,0,1,6.56,6.06,37,31.0009,64.86353
2011-01-23 13:00:00,1,0,0,1,5.74,5.305,33,26.0027,53.972923
2011-01-23 14:00:00,1,0,0,1,6.56,6.82,28,23.9994,54.15032
2011-01-23 15:00:00,1,0,0,1,6.56,6.82,28,23.9994,55.412136
2011-01-23 16:00:00,1,0,0,1,6.56,6.82,26,22.0028,61.158485
2011-01-23 17:00:00,1,0,0,1,5.74,5.305,26,26.0027,57.477608
2011-01-23 18:00:00,1,0,0,1,4.92,6.06,30,16.9979,46.96744
2011-01-23 19:00:00,1,0,0,1,4.92,6.06,30,19.0012,26.88702
2011-01-23 20:00:00,1,0,0,1,4.1,5.305,36,16.9979,28.996037
2011-01-23 21:00:00,1,0,0,1,4.1,5.305,36,12.998,30.904676
2011-01-23 22:00:00,1,0,0,1,3.28,4.545,38,12.998,24.145868
2011-01-23 23:00:00,1,0,0,1,2.46,3.03,41,15.0013,17.281319
2011-01-24 00:00:00,1,0,1,1,2.46,3.03,41,12.998,16.000801
2011-01-24 01:00:00,1,0,1,1,1.64,2.275,45,12.998,7.3210325
2011-01-24 03:00:00,1,0,1,1,1.64,1.515,45,16.9979,2.2471325
2011-01-24 04:00:00,1,0,1,1,0.82,3.03,48,8.9981,3.9570518
2011-01-24 05:00:00,1,0,1,1,0.82,3.03,48,8.9981,7.0250773
2011-01-24 06:00:00,1,0,1,1,0.82,3.79,48,6.0032,39.371674
2011-01-24 07:00:00,1,0,1,1,0.82,6.06,48,0.0,96.39646
2011-01-24 08:00:00,1,0,1,1,1.64,6.82,49,0.0,205.40196
2011-01-24 09:00:00,1,0,1,1,2.46,7.575,41,0.0,129.35164
2011-01-24 10:00:00,1,0,1,1,4.1,6.82,42,0.0,48.90548
2011-01-24 11:00:00,1,0,1,1,4.1,6.06,46,8.9981,43.97905
2011-01-24 12:00:00,1,0,1,2,4.92,6.82,42,12.998,71.893585
2011-01-24 13:00:00,1,0,1,2,5.74,6.82,43,15.0013,52.68223
2011-01-24 14:00:00,1,0,1,2,5.74,6.82,46,15.0013,44.882046
2011-01-24 15:00:00,1,0,1,1,6.56,8.335,40,11.0014,61.615738
2011-01-24 16:00:00,1,0,1,1,6.56,7.575,47,16.9979,77.025696
2011-01-24 17:00:00,1,0,1,1,5.74,6.06,50,16.9979,121.11957
2011-01-24 18:00:00,1,0,1,1,5.74,6.82,59,12.998,128.45792
2011-01-24 19:00:00,1,0,1,1,5.74,7.575,54,11.0014,85.834435
